69029	69029	HG	3RX6_A	2012-07-25	2.039	1	190	P05460	10680.0	Enterobacteria phage P4	10680	ENTEROBACTERIA PHAGE P4
98640	98640	Z3P	6HK5_D	2019-03-27	2.04	1	68	P72321			1085	RHODOSPIRILLUM RUBRUM
65345	65345	SF4	8BEE_I	2023-01-11	2.04	1	222	Q42599	3702.0	Arabidopsis thaliana	3702	ARABIDOPSIS THALIANA
74430	74430	SF4	5WGG_A	2017-07-26	2.04	1	450	A3DDW1			203119	CLOSTRIDIUM THERMOCELLUM (STRAIN ATCC 27405 /
32449	32449	P43	4A6L_D	2012-01-25	2.04	31	275	P20231	9606.0	Homo sapiens	9606	HOMO SAPIENS
105029	105029	21D	4LQ9_A	2014-02-12	2.04	3	510	Q2N379			142786	NOROVIRUS
38732	38732	SF4	8BEE_B	2023-01-11	2.04	1	218	Q42577	3702.0	Arabidopsis thaliana	3702	ARABIDOPSIS THALIANA
89908	89908	K4I	8GSQ_H	2023-06-14	2.04	2	153	V9HWC9			9606	HOMO SAPIENS
7710	7710	8D6	5XS2_A	2017-08-09	2.04	1	371	P49336	9606.0	Homo sapiens	9606	HOMO SAPIENS
29670	29670	NHE	6CF5_C	2018-04-04	2.04	17	346	Q6DQ33			284218	INFLUENZA A VIRUS (A/VIET NAM/1203/2004(H5N1))
14837	14837	K0I	6G8F_A	2018-10-10	2.04	876	877	O15550	9606.0	Homo sapiens	9606	HOMO SAPIENS
69401	69401	BOG	8EG3_A	2022-12-07	2.04	1	583	P08842	9606.0	Homo sapiens	9606	HOMO SAPIENS
60926	60926	HG	2EPM_X	2008-03-11	2.04	1	627	Q6ST21			1302	STREPTOCOCCUS GORDONII
26870	26870	JAX	7EQK_B	2022-03-16	2.04	1	131	L7PIL3			1888	STREPTOMYCES ALBUS
73058	73058	BOG	5F19_B	2016-03-16	2.04	19	569	P35354	9606.0	Homo sapiens	9606	HOMO SAPIENS
30406	30406	DST	5YGK_A	2018-07-25	2.047	1	217	X5IYJ5			93372	STREPTOMYCES SP. (STRAIN CL190)
77964	77964	FSE	4RLT_A	2015-10-21	2.049	1	158	P9WFK1	83332.0	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332	MYCOBACTERIUM TUBERCULOSIS H37RV
103890	103890	YTC	7E38_B	2021-12-15	2.05	1	310	A0A0N9HQ36	93608.0	Sinopodophyllum hexandrum	93608	SINOPODOPHYLLUM HEXANDRUM
110814	110814	I13	4RV8_C	2014-12-31	2.05	135	400	Q8T6T2	5807.0	Cryptosporidium parvum	5807	CRYPTOSPORIDIUM PARVUM
102615	102615	HVH	6QAV_C	2019-02-27	2.05	1	276	Q8IYT8	9606.0	Homo sapiens	9606	HOMO SAPIENS
107667	107667	LW7	6JIT_B	2020-02-26	2.05	1	299	D3Q3R0			446470	STACKEBRANDTIA NASSAUENSIS (STRAIN DSM 44728 /
49748	49748	4RI	7FGX_C	2022-06-29	2.05	1	610	Q07422	5811.0	Toxoplasma gondii	5811	TOXOPLASMA GONDII
62332	62332	MMV	7K62_B	2021-03-17	2.05	5	161	A0A653EQ34			1768	MYCOBACTERIUM KANSASII
98313	98313	SF4	6MSO_D	2019-01-30	2.05	1	549	Q4QAU9	5664.0	Leishmania major	5664	LEISHMANIA MAJOR
107554	107554	2LX	5LVQ_A	2016-10-26	2.05	715	831	Q92831	9606.0	Homo sapiens	9606	HOMO SAPIENS
53765	53765	PLP	1V72_A	2005-03-01	2.05	2	357	Q59IT3			303	PSEUDOMONAS PUTIDA
104372	104372	PLP	3II0_B	2009-08-11	2.05	14	412	P17174	9606.0	Homo sapiens	9606	HOMO SAPIENS
15167	15167	FAR	7W5J_A	2022-06-01	2.05	1	386	A0A5S9I252	63577.0	Hypocrea atroviridis	63577	HYPOCREA ATROVIRIDIS
3434	3434	DOG	4J8T_A	2013-06-26	2.05	1	131	Q9HYR3	208964.0	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	208964	PSEUDOMONAS AERUGINOSA
107764	107764	SF4	3RFA_A	2011-05-11	2.05	1	384	P36979	83333.0	Escherichia coli (strain K12)	83333	ESCHERICHIA COLI
2961	2961	3KY	7U0O_A	2023-02-22	2.05	1	269	A0A0N9XSE6			1766	MYCOLICIBACTERIUM FORTUITUM
108918	108918	CXS	6N91_A	2018-12-19	2.05	1	334	Q9KNI7	243277.0	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	243277	VIBRIO CHOLERAE O1 BIOVAR EL TOR STR. N16961
59973	59973	HG	4YIX_A	2015-08-12	2.05	1	668	Q57ZF2			185431	TRYPANOSOMA BRUCEI BRUCEI (STRAIN 927/4
53628	53628	DIJ	7XE2_B	2022-09-14	2.05	30	822	Q8NB78	9606.0	Homo sapiens	9606	HOMO SAPIENS
104793	104793	BYB	6EUX_A	2017-12-13	2.05	249	540	Q5V8X3			1601067	INFLUENZA B VIRUS (B/MEMPHIS/13/2003)
1575	1575	PLP	7KH2_B	2020-12-16	2.05	1	417	Q15EG8			264	FRANCISELLA NOVICIDA
50296	50296	HG	1DKQ_A	2000-08-03	2.05	23	432	P07102	83333.0	Escherichia coli (strain K12)	562	ESCHERICHIA COLI
3244	3244	4NS	4P05_B	2014-03-26	2.05	28	598	A0A0D6H805			199310	ESCHERICHIA COLI CFT073
54428	54428	BOG	3C02_A	2008-05-27	2.05	1	258	Q8WPZ6				PLASMODIUM FALCIPARUM
37866	37866	SCK	2HA2_A	2006-07-18	2.05	32	574	P21836	10090.0	Mus musculus	10090	MUS MUSCULUS
35716	35716	SW6	8BZX_A	2023-06-14	2.05	139	197	A0A486V6R5			573	KLEBSIELLA PNEUMONIAE
81427	81427	PLP	4R8D_B	2015-09-02	2.05	1	380	P9WML7	83332.0	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332	MYCOBACTERIUM TUBERCULOSIS H37RV
80388	80388	PLP	3ISL_A	2010-09-15	2.05	1	416	O32148	224308.0	Bacillus subtilis (strain 168)	1423	BACILLUS SUBTILIS
80286	80286	PMP	6TOR_A	2020-04-15	2.05	1	499	Q8TBG4	9606.0	Homo sapiens	9606	HOMO SAPIENS
79758	79758	LDN	3MDY_A	2010-05-19	2.05	168	502	O00238	9606.0	Homo sapiens	9606	HOMO SAPIENS
12529	12529	PLP	1YAA_A	1998-09-16	2.05	2	412	P23542	559292.0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	4932	SACCHAROMYCES CEREVISIAE
83040	83040	ISC	5ESO_A	2016-06-22	2.05	1	554	P9WK11	83332.0	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	83332	
36674	36674	GON	6HS4_A	2019-02-27	2.05	32	311	Q05320	128952.0	Zaire ebolavirus (strain Mayinga-76)	128952	ZAIRE EBOLAVIRUS (STRAIN MAYINGA-76), EBOLA
43860	43860	PLP	2D64_A	2006-11-14	2.05	1	396	Q304P7			562	ESCHERICHIA COLI
6976	6976	SW6	8BZX_A	2023-06-14	2.05	239	620	A0A483FYN3			573	KLEBSIELLA PNEUMONIAE
67889	67889	PLP	3LVM_B	2010-04-21	2.05	1	404	P0A6B9	83334.0	Escherichia coli O157:H7	155864	ESCHERICHIA COLI
23029	23029	JMS	4QKN_A	2014-12-03	2.05	32	503	Q9C0B1	9606.0	Homo sapiens	9606	HOMO SAPIENS
7591	7591	ZKW	4UCC_A	2015-08-19	2.05	31	252	P03418	11259.0	Human respiratory syncytial virus A (strain A2)	11259	HUMAN RESPIRATORY SYNCYTIAL VIRUS A2
64793	64793	781	4YRT_A	2015-08-12	2.05	45	478	Q4DA54			353153	TRYPANOSOMA CRUZI (STRAIN CL BRENER)
73761	73761	NX1	3QCG_A	2011-12-28	2.05	825	1128	P23470	9606.0	Homo sapiens	9606	HOMO SAPIENS
45379	45379	HXH	3EMZ_A	2009-09-29	2.05	2	332	O69231	198119.0	Paenibacillus barcinonensis	89769	BACILLUS SP. BP-23
40804	40804	PLP	1XEY_A	2004-10-05	2.05	1	466	P69908	83333.0	Escherichia coli (strain K12)	562	ESCHERICHIA COLI
32088	32088	G74	3ZV9_A	2012-08-08	2.05	1549	1731	A1E4A3			42789	HUMAN ENTEROVIRUS
78298	78298	J91	6M90_A	2019-04-03	2.05	175	605	Q9Y297	9606.0	Homo sapiens	9606	HOMO SAPIENS
36228	36228	ER4	3WCM_B	2014-06-18	2.06	31	370	P37268	9606.0	Homo sapiens	9606	HOMO SAPIENS
49462	49462	D9F	6KJP_A	2020-07-29	2.06	13	375	A0A0U1X4V6			86667	JEOTGALIBACILLUS MARINUS
11167	11167	IXQ	7ZKX_A	2023-02-22	2.06	70	688	P78362	9606.0	Homo sapiens	9606	HOMO SAPIENS
109112	109112	EV1	7DLS_A	2021-07-14	2.06	1	396	A0A160P685			39478	STREPTOMYCES LAURENTII
53276	53276	BOG	2FBW_D	2005-12-20	2.06	55	157	Q5ZIS0	9031.0	Gallus gallus	9031	GALLUS GALLUS
18636	18636	BOG	2FBW_P	2005-12-20	2.06	1	139	D0VWW3			9031	GALLUS GALLUS
21394	21394	C26	1OIK_A	2004-03-30	2.06	1	301	Q9WWU5	303.0	Pseudomonas putida	303	PSEUDOMONAS PUTIDA
20535	20535	BOG	6UUI_C	2019-11-13	2.069	370	489	P04264	9606.0	Homo sapiens	9606	HOMO SAPIENS
72308	72308	168	1OU6_A	2004-06-01	2.07	2	11	P07097	352475.0	Shinella zoogloeoides	350	ZOOGLOEA RAMIGERA
77416	77416	HXD	2DDH_A	2006-03-28	2.07	1	661	P07872	10116.0	Rattus norvegicus	10116	RATTUS NORVEGICUS
72367	72367	86I	7X11_C	2022-07-20	2.07	1	572	P48163	9606.0	Homo sapiens	9606	HOMO SAPIENS
110337	110337	SF4	2Z1D_A	2007-07-17	2.07	1	372	Q5JII1			69014	THERMOCOCCUS KODAKARENSIS
52465	52465	PLP	5Z5C_B	2018-02-14	2.07	2	336	Q8REP3			190304	FUSOBACTERIUM NUCLEATUM SUBSP. NUCLEATUM
65347	65347	SF4	1OLT_A	2003-12-04	2.07	1	457	P32131	83333.0	Escherichia coli (strain K12)	83333	ESCHERICHIA COLI
23613	23613	PLP	6EZL_B	2018-12-12	2.07	1	404	Q4D080			353153	TRYPANOSOMA CRUZI (STRAIN CL BRENER)
73099	73099	96K	5NRV_D	2018-06-13	2.07	206	355	Q9UBC3	9606.0	Homo sapiens	9606	HOMO SAPIENS
98833	98833	8PR	3V5W_A	2012-09-26	2.07	1	689	P25098	9606.0	Homo sapiens	9606	HOMO SAPIENS
77260	77260	OQE	6YGJ_A	2020-09-16	2.07	4	232	P31946	9606.0	Homo sapiens	9606	HOMO SAPIENS
55067	55067	PLR	8G9Z_D	2023-04-05	2.07	1	501	Q9HD40	9606.0	Homo sapiens	9606	HOMO SAPIENS
49026	49026	6H3	6GES_B	2019-02-27	2.07	1	379	P27361	9606.0	Homo sapiens	9606	HOMO SAPIENS
20444	20444	3FS	4PIQ_A	2014-09-10	2.07	2	205	B9A5C1			31545	HUMAN ADENOVIRUS 8
83641	83641	VF1	5C1M_A	2015-08-05	2.07	52	347	P42866	10090.0	Mus musculus	10090	MUS MUSCULUS
63047	63047	MMC	1YU1_A	2005-09-20	2.07	1	381	Q775D6	2885909.0	Bordetella phage BPP-1	194699	BORDETELLA PHAGE BPP-1
27276	27276	7R3	7Y0B_B	2023-07-05	2.076	25	412	P16219	9606.0	Homo sapiens	9606	HOMO SAPIENS
100148	100148	TCE	4LUS_B	2014-06-04	2.076	1	385	Q180W0			272563	CLOSTRIDIUM DIFFICILE
62386	62386	NHE	5IR2_A	2016-03-23	2.079	6	227	B7BGD3			537006	PARABACTEROIDES JOHNSONII DSM 18315
17054	17054	JN3	8DML_F	2023-06-14	2.08	15	15	Q87GI3			670	VIBRIO PARAHAEMOLYTICUS
57928	57928	DAO	6KSI_B	2020-04-08	2.08	295	690	A0A0U1MWF9			1280	STAPHYLOCOCCUS AUREUS
57950	57950	114	1HW8_B	2001-05-11	2.08	426	888	P04035	9606.0	Homo sapiens	9606	HOMO SAPIENS
47781	47781	PLP	4UOX_B	2014-12-10	2.08	1	459	P42588	83333.0	Escherichia coli (strain K12)	562	ESCHERICHIA COLI
27082	27082	TAK	3AQV_A	2011-04-27	2.08	6	279	P54646	9606.0	Homo sapiens	9606	HOMO SAPIENS
31097	31097	SF4	5H92_A	2016-04-13	2.08	53	635	O23813	4577.0	Zea mays	4577	ZEA MAYS
58481	58481	SF4	7PWE_A	2022-10-05	2.08	1	196	Q6AL91			177439	DESULFOTALEA PSYCHROPHILA (STRAIN LSV54 / DSM
58456	58456	CL6	6H1T_C	2019-02-20	2.08	2	459	A0A1Q8UP87			1404	BACILLUS MEGATERIUM
51073	51073	HG	5G3S_A	2016-08-03	2.08	1	418	Q9S3V1	243365.0	Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)	536	CHROMOBACTERIUM VIOLACEUM
41966	41966	DST	3I4X_A	2009-09-01	2.08	1	459	Q50EL0	330879.0	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	5085	ASPERGILLUS FUMIGATUS
46825	46825	TES	1Q13_A	2004-11-16	2.08	1	323	P80508	9986.0	Oryctolagus cuniculus	9986	ORYCTOLAGUS CUNICULUS
30815	30815	WRA	1J3K_A	2003-05-06	2.09	1	280	P13922	5839.0	Plasmodium falciparum (isolate K1 / Thailand)	5833	PLASMODIUM FALCIPARUM
79395	79395	RXT	7F3G_B	2021-08-18	2.09	372	649	O15075	9606.0	Homo sapiens	9606	HOMO SAPIENS
107755	107755	BRN	3HIG_B	2009-10-20	2.09	21	751	P19801	9606.0	Homo sapiens	9606	HOMO SAPIENS
91217	91217	3EI	7OY0_A	2022-07-13	2.09	25	270	Q9NWM0	9606.0	Homo sapiens	9606	HOMO SAPIENS
53008	53008	PLP	6A6E_A	2019-10-09	2.09	1	421	A0A1B0VPZ3			2423	FERVIDOBACTERIUM ISLANDICUM
107052	107052	8WU	5YL2_D	2018-04-18	2.09	1	445	P02554	9823.0	Sus scrofa	9823	SUS SCROFA
38549	38549	PLP	7LM0_A	2021-09-22	2.09	42	490	Q2MG50			1877	MICROMONOSPORA ECHINOSPORA
56840	56840	JQ5	6R2C_A	2019-09-11	2.09	361	1227	A0R2B1	246196.0	Mycolicibacterium smegmatis (strain ATCC 700084 / mc(2)155)	246196	MYCOBACTERIUM SMEGMATIS (STRAIN ATCC 700084 /
54074	54074	SF4	7VOB_C	2022-05-04	2.09	1	344	A0A1B1AYF2			68214	STREPTOMYCES GRISEOCHROMOGENES
108533	108533	4VD	7AYM_A	2020-12-16	2.09	558	669	Q16832	9606.0	Homo sapiens	9606	HOMO SAPIENS
91522	91522	PLP	5CVC_C	2016-03-16	2.09	1	338	F5CAQ9			4577	ZEA MAYS
5005	5005	LPM	6ZZK_A	2021-08-18	2.09	437	675	Q8NNJ2	196627.0	Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025)	196627	CORYNEBACTERIUM GLUTAMICUM ATCC 13032
102374	102374	R70	6HXF_A	2018-10-31	2.09	18	317	O94804	9606.0	Homo sapiens	9606	HOMO SAPIENS
102184	102184	TUK	7BHG_A	2022-03-02	2.09	2	233	D0VX33			6118	ENTACMAEA QUADRICOLOR
12139	12139	BTN	4DVE_B	2012-08-29	2.09	2	188	A2RMJ9	416870.0	Lactococcus lactis subsp. cremoris (strain MG1363)	416870	LACTOCOCCUS LACTIS SUBSP. CREMORIS
26116	26116	CLM	6IEY_A	2019-02-06	2.09	1	310	G3CR02			77133	UNCULTURED BACTERIUM
22669	22669	3PK	4K7R_A	2013-10-16	2.09	18	457	P77211	83333.0	Escherichia coli (strain K12)	83333	ESCHERICHIA COLI
79908	79908	3NG	6K3L_B	2019-11-06	2.09	1	338	J9VNH4			235443	CRYPTOCOCCUS NEOFORMANS VAR. GRUBII SEROTYPE A
7692	7692	NF6	3WMC_A	2014-11-05	2.095	23	594	Q06GJ0	93504.0	Ostrinia furnacalis	93504	OSTRINIA FURNACALIS
6974	6974	JIK	7ZJQ_D	2022-07-13	2.095	216	435	Q99594	9606.0	Homo sapiens	9606	HOMO SAPIENS
37736	37736	1L7	4JIN_A	2013-04-24	2.095	1	258	O28471	224325.0	Archaeoglobus fulgidus (strain ATCC 49558 / DSM 4304 / JCM 9628 / NBRC 100126 / VC-16)	224325	ARCHAEOGLOBUS FULGIDUS
3813	3813	ILV	4YZL_A	2016-03-16	2.096	1	391	A0A077K887			68180	STREPTOMYCES BLASTMYCETICUS
67701	67701	PLP	6XU3_A	2020-12-09	2.099	1	324	A0A4Q8MG35			2527671	SHINELLA SP. JR1-6
72157	72157	4TL	4ZY2_H	2016-03-30	2.1	83	604	A0A0L7M119			186763	PLASMODIUM FALCIPARUM FCB1/COLUMBIA
78595	78595	HTG	4BEM_H	2014-03-26	2.1	1	82	H6LFT2			931626	ACETOBACTERIUM WOODII
80896	80896	C3R	5O22_A	2018-02-28	2.1	2	288	P24186	83333.0	Escherichia coli (strain K12)	83333	ESCHERICHIA COLI (STRAIN K12)
8640	8640	PLP	1I1K_C	2001-07-04	2.1	1	309	P0AB80	83333.0	Escherichia coli (strain K12)	562	ESCHERICHIA COLI
4399	4399	26G	8A4D_B	2023-07-12	2.1	1	206	B7V7R4	557722.0	Pseudomonas aeruginosa (strain LESB58)	557722	PSEUDOMONAS AERUGINOSA LESB58
16780	16780	PLP	5O5C_F	2018-02-28	2.1	1	517	D4I245			665029	ERWINIA AMYLOVORA (STRAIN CFBP1430)
70933	70933	N8V	3WEZ_A	2014-04-23	2.1	24	677	P16278	9606.0	Homo sapiens	9606	HOMO SAPIENS
80521	80521	SA6	3MI0_G	2010-06-23	2.1	58	291	P9WHT9	83332.0	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	1773	MYCOBACTERIUM TUBERCULOSIS
95655	95655	49J	4Y8D_B	2015-04-08	2.1	14	351	O14976	9606.0	Homo sapiens	9606	HOMO SAPIENS
107595	107595	HG	1KZL_A	2002-11-06	2.1	1	208	Q9Y7P0	284812.0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	4896	SCHIZOSACCHAROMYCES POMBE
14493	14493	PLP	3ELE_B	2008-10-14	2.1	1	398	D0VX02			39491	EUBACTERIUM RECTALE
55086	55086	SF4	2V4J_A	2008-12-02	2.1	1	437	P45574	882.0	Desulfovibrio vulgaris (strain ATCC 29579 / DSM 644 / NCIMB 8303 / VKM B-1760 / Hildenborough)	882	DESULFOVIBRIO VULGARIS
8103	8103	SF4	7NZ1_B	2021-08-18	2.1	1	220	P0AFC7	83333.0	Escherichia coli (strain K12)	37762	ESCHERICHIA COLI B
1005	1005	DAO	4KJX_A	2013-05-22	2.1	23	291	O59952	5541.0	Thermomyces lanuginosus	5541	THERMOMYCES LANUGINOSUS
78661	78661	PTB	1WM1_A	2004-07-20	2.1	1	317	O32449	615.0	Serratia marcescens	615	SERRATIA MARCESCENS
92484	92484	CHD	5Y7P_G	2018-08-22	2.1	1	324	J7H3P9			1624	LACTOBACILLUS SALIVARIUS
80726	80726	MMK	5FWJ_B	2016-04-13	2.1	384	772	P41229	9606.0	Homo sapiens	9606	HOMO SAPIENS
107049	107049	7WU	5WQH_A	2017-07-26	2.1	1	142	Q0C8A2	341663.0	Aspergillus terreus (strain NIH 2624 / FGSC A1156)	341663	ASPERGILLUS TERREUS NIH 2624
71240	71240	DWZ	7QUN_A	2022-11-16	2.1	1	732	P19205	9823.0	Sus scrofa	9825	SUS SCROFA DOMESTICUS
71574	71574	BOG	3KLY_D	2009-12-15	2.1	1	280	Q9KRE7			666	VIBRIO CHOLERAE
106760	106760	DDQ	2F6M_C	2006-04-18	2.1	322	385	P25604	559292.0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	4932	SACCHAROMYCES CEREVISIAE
106898	106898	3N0	4REF_A	2015-09-09	2.1	351	598	P22736	9606.0	Homo sapiens	9606	HOMO SAPIENS
92740	92740	PLP	6I34_B	2019-11-20	2.1	45	1020	P23378	9606.0	Homo sapiens	63221	HOMO SAPIENS NEANDERTHALENSIS
106815	106815	1CY	3IRM_C	2010-07-28	2.1	1	521	Q27793	5693.0	Trypanosoma cruzi	5693	TRYPANOSOMA CRUZI
71412	71412	HG	2J0E_A	2007-01-03	2.1	1	266	Q9GRG6			5691	TRYPANOSOMA BRUCEI
79862	79862	3N7	3N7S_B	2010-09-15	2.1	23	133	Q16602	9606.0	Homo sapiens	9606	HOMO SAPIENS
11147	11147	2OH	5IT1_C	2016-06-08	2.1	1	399	Q70AS3			1950	STREPTOMYCES PEUCETIUS
106409	106409	3JD	8I2M_A	2023-04-12	2.1	1	333	P00954	83333.0	Escherichia coli (strain K12)	83333	ESCHERICHIA COLI K-12
79258	79258	ASD	2VCT_B	2008-10-28	2.1	1	222	P09210	9606.0	Homo sapiens	9606	HOMO SAPIENS
106617	106617	RE8	3W7A_A	2014-02-12	2.1	1	211	C0STY1			391699	BACILLUS
92602	92602	PLP	2A5H_A	2005-10-04	2.1	1	416	Q9XBQ8	1550.0	Clostridium subterminale	1550	CLOSTRIDIUM SUBTERMINALE
1276	1276	MP5	3EPO_B	2008-10-28	2.1	1	612	Q9A6Q5	190650.0	Caulobacter vibrioides (strain ATCC 19089 / CB15)	155892	CAULOBACTER CRESCENTUS
54795	54795	NHE	6VKE_F	2020-05-27	2.1	1	513	P03420	11259.0	Human respiratory syncytial virus A (strain A2)	11250, 11676	HUMAN RESPIRATORY SYNCYTIAL VIRUS, HUMAN
65128	65128	0GA	5CWA_A	2015-08-12	2.1	1	511	P9WFX2	83331.0	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	83331	MYCOBACTERIUM TUBERCULOSIS (STRAIN CDC 1551 /
73976	73976	BOG	3HD6_A	2009-09-01	2.1	2	479	Q9UBD6	9606.0	Homo sapiens	9606	HOMO SAPIENS
52620	52620	BRG	1LWW_A	2003-02-25	2.1	12	327	O15527	9606.0	Homo sapiens	9606	HOMO SAPIENS
75695	75695	SOG	1J2Z_A	2004-01-27	2.1	1	270	O25927	85962.0	Helicobacter pylori (strain ATCC 700392 / 26695)	210	HELICOBACTER PYLORI
76260	76260	PMB	1YP2_B	2005-03-15	2.1	72	521	P23509	4113.0	Solanum tuberosum	4113	SOLANUM TUBEROSUM
109645	109645	SF4	2YNM_A	2013-01-30	2.1	1	296	Q7VD39	167539.0	Prochlorococcus marinus (strain SARG / CCMP1375 / SS120)	1219	PROCHLOROCOCCUS MARINUS
52741	52741	SF4	6DE6_A	2019-05-15	2.1	1	693	Q60I59			192498	RHIZOBIUM SP. 4-9
75182	75182	SF4	3LZD_A	2010-07-14	2.1	1	342	O58832	70601.0	Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3)	53953	PYROCOCCUS HORIKOSHII
52025	52025	PLP	1WYU_B	2005-04-05	2.1	1	474	Q5SKW7	300852.0	Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8)	300852	THERMUS THERMOPHILUS
74504	74504	7H7	5TPX_A	2017-01-04	2.1	1356	1460	Q8IB67			36329	PLASMODIUM FALCIPARUM (ISOLATE 3D7)
74303	74303	NHE	1P7J_A	2003-10-14	2.1	454	512	P02836	7227.0	Drosophila melanogaster	7227	DROSOPHILA MELANOGASTER
94120	94120	TTF	6MYP_C	2019-11-06	2.1	1	139	A0A3Q2U2Y6			9031	GALLUS GALLUS
202	202	SF4	7RDT_A	2021-12-29	2.1	64	109	P78549	9606.0	Homo sapiens	9606	HOMO SAPIENS
75554	75554	PLP	1KNW_A	2003-11-11	2.1	1	420	P00861	83333.0	Escherichia coli (strain K12)	562	ESCHERICHIA COLI
75408	75408	SF4	7NZ1_G	2021-08-18	2.1	1	908	P33602	83333.0	Escherichia coli (strain K12)	37762	ESCHERICHIA COLI B
110472	110472	PLP	5KGS_B	2017-06-14	2.1	1	437	P0A4X7	233413.0	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	233413	MYCOBACTERIUM BOVIS (STRAIN ATCC BAA-935 /
52313	52313	BOG	6BPN_A	2018-11-28	2.1	34	760	P75780	83333.0	Escherichia coli (strain K12)	83333	ESCHERICHIA COLI (STRAIN K12)
9953	9953	JLW	6QZH_A	2019-09-04	2.1	322	791	P62576	171101.0	Streptococcus pneumoniae (strain ATCC BAA-255 / R6)	9606, 1313	HOMO SAPIENS, STREPTOCOCCUS PNEUMONIAE
17323	17323	PLP	1J32_B	2003-02-04	2.1	1	388	Q8RR70			32060	PHORMIDIUM LAPIDEUM
72659	72659	PLP	2BWN_D	2005-09-27	2.1	1	401	P18079	272942.0	Rhodobacter capsulatus (strain ATCC BAA-309 / NBRC 16581 / SB1003)	1061	RHODOBACTER CAPSULATUS
53600	53600	6J6	5L42_D	2017-05-03	2.1	1	288	Q01782	5664.0	Leishmania major	5664	LEISHMANIA MAJOR
77464	77464	HCC	5YX4_A	2018-02-14	2.1	1	231	G4U3G8			159298	DESCHAMPSIA ANTARCTICA
107803	107803	G39	7FGD_A	2022-08-03	2.1	73	466	A0A2P1GNT2			11309	UNIDENTIFIED INFLUENZA VIRUS
14141	14141	HYS	6E7R_B	2019-01-30	2.1	32	394	Q00960	10116.0	Rattus norvegicus	10116	RATTUS NORVEGICUS
14152	14152	NHE	6VKE_F	2020-05-27	2.1	1	28	M1E1E4			11250, 11676	HUMAN RESPIRATORY SYNCYTIAL VIRUS, HUMAN
76352	76352	PLP	3HMK_B	2010-01-26	2.1	1	333	Q76EQ0	10116.0	Rattus norvegicus	10116	RATTUS NORVEGICUS
77103	77103	HG	1K4T_A	2002-12-04	2.1	174	765	P11387	9606.0	Homo sapiens	9606	HOMO SAPIENS
93484	93484	KK8	6E2N_A	2018-09-19	2.1	659	951	Q99683	9606.0	Homo sapiens	9606	HOMO SAPIENS
17488	17488	GST	6VKZ_A	2020-04-08	2.1	46	482	A0A386KZ50	37319.0	Pseudo-nitzschia multiseries	37319	PSEUDO-NITZSCHIA MULTISERIES
62214	62214	HG	2V66_E	2007-11-27	2.1	58	168	Q9GZM8	9606.0	Homo sapiens	9606	HOMO SAPIENS
76583	76583	K2C	2R0P_A	2007-09-25	2.1	1	529	Q8KI25			68170	LECHEVALIERIA AEROCOLONIGENES
93583	93583	EMN	3KT0_A	2010-02-16	2.1	1	432	Q12109	559292.0	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	4932	SACCHAROMYCES CEREVISIAE
10393	10393	TSA	5HUD_G	2017-08-02	2.1	14	103	Q8NS29			1718	CORYNEBACTERIUM GLUTAMICUM
108700	108700	PLP	1P3W_A	2003-07-22	2.1	1	404	P0A6B7	83333.0	Escherichia coli (strain K12)	562	ESCHERICHIA COLI
72997	72997	JV9	7TTF_D	2023-04-12	2.1	1	433	A0A287AGU7			9823	SUS SCROFA
53099	53099	BFQ	6O9P_A	2019-04-03	2.1	1	566	A0A0A0RDR2			35974	SANTALUM ALBUM
621	621	HG	3AJW_A	2011-02-02	2.1	1	147	P0A1K1	99287.0	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	90371	SALMONELLA TYPHIMURIUM
81059	81059	6T0	5ZSF_A	2019-01-30	2.1	27	839	B3Y653			9544	MACACA MULATTA
15658	15658	8ZB	6H9F_D	2019-08-14	2.1	1	483	P80077	1494.0	Clostridium cochlearium	1494	CLOSTRIDIUM COCHLEARIUM
15712	15712	08D	3TZF_B	2012-03-14	2.1	1	277	A0A2S9PLG4			632	YERSINIA PESTIS
